player_name,month,trends_rel
David Raya,2025-02,0.0139
David Raya,2025-03,0.0222
David Raya,2025-04,0.0445
David Raya,2025-05,0.0278
David Raya,2025-06,0.02
David Raya,2025-07,0.0222
Tijjani Reijnders,2024-07,0.0111
Tijjani Reijnders,2024-08,0.0139
Tijjani Reijnders,2024-09,0.0445
Tijjani Reijnders,2024-10,0.0334
Tijjani Reijnders,2024-11,0.0556
Tijjani Reijnders,2024-12,0.04
Tijjani Reijnders,2025-01,0.0278
Tijjani Reijnders,2025-02,0.0278
Tijjani Reijnders,2025-03,0.0356
Tijjani Reijnders,2025-04,0.0278
Tijjani Reijnders,2025-05,0.0778
Tijjani Reijnders,2025-06,0.1334
Tijjani Reijnders,2025-07,0.0222
Mateo Retegui,2024-07,0.0111
Mateo Retegui,2024-08,0.0445
Mateo Retegui,2024-09,0.0356
Mateo Retegui,2024-10,0.0445
Mateo Retegui,2024-11,0.0445
Mateo Retegui,2024-12,0.0356
Mateo Retegui,2025-01,0.0389
Mateo Retegui,2025-02,0.05
Mateo Retegui,2025-03,0.0311
Mateo Retegui,2025-04,0.0278
Mateo Retegui,2025-05,0.0334
Mateo Retegui,2025-06,0.0245
Mateo Retegui,2025-07,0.089
Rodri,2024-07,0.0837
Rodri,2024-08,0.1046
Rodri,2024-09,0.251
Rodri,2024-10,1.1087
Rodri,2024-11,0.2301
Rodri,2024-12,0.1422
Rodri,2025-01,0.0837
Rodri,2025-02,0.1255
Rodri,2025-03,0.0669
Rodri,2025-04,0.0837
Rodri,2025-05,0.0941
Rodri,2025-06,0.0837
Rodri,2025-07,0.0628
Rodrygo,2024-07,0.089
Rodrygo,2024-08,0.139
Rodrygo,2024-09,0.1201
Rodrygo,2024-10,0.1223
Rodrygo,2024-11,0.0945
Rodrygo,2024-12,0.1023
Rodrygo,2025-01,0.1557
Rodrygo,2025-02,0.1223
Rodrygo,2025-03,0.129
Rodrygo,2025-04,0.1279
Rodrygo,2025-05,0.2725
Rodrygo,2025-06,0.169
Rodrygo,2025-07,0.4003
Morgan Rogers,2024-07,0.0111
Morgan Rogers,2024-08,0.0361
Morgan Rogers,2024-09,0.0222
Morgan Rogers,2024-10,0.0167
Morgan Rogers,2024-11,0.0195
Morgan Rogers,2024-12,0.0334
Morgan Rogers,2025-01,0.025
Morgan Rogers,2025-02,0.0278
Morgan Rogers,2025-03,0.0267
Morgan Rogers,2025-04,0.0278
Morgan Rogers,2025-05,0.0195
Morgan Rogers,2025-06,0.0178
Morgan Rogers,2025-07,0.0334
Antonio Rüdiger,2024-07,0.0667
Antonio Rüdiger,2024-08,0.0556
Antonio Rüdiger,2024-09,0.0801
Antonio Rüdiger,2024-10,0.0723
Antonio Rüdiger,2024-11,0.05
Antonio Rüdiger,2024-12,0.0445
Antonio Rüdiger,2025-01,0.0667
Antonio Rüdiger,2025-02,0.0778
Antonio Rüdiger,2025-03,0.0934
Antonio Rüdiger,2025-04,0.2447
Antonio Rüdiger,2025-05,0.0612
Antonio Rüdiger,2025-06,0.0623
Antonio Rüdiger,2025-07,0.0667
Bukayo Saka,2024-07,0.0667
Bukayo Saka,2024-08,0.0945
Bukayo Saka,2024-09,0.1023
Bukayo Saka,2024-10,0.1945
Bukayo Saka,2024-11,0.0945
Bukayo Saka,2024-12,0.1912
Bukayo Saka,2025-01,0.1056
Bukayo Saka,2025-02,0.1056
Bukayo Saka,2025-03,0.1423
Bukayo Saka,2025-04,0.239
Bukayo Saka,2025-05,0.1167
Bukayo Saka,2025-06,0.0756
Bukayo Saka,2025-07,0.0778
Mohamed Salah,2024-07,0.0445
Mohamed Salah,2024-08,0.0445
Mohamed Salah,2024-09,0.0534
Mohamed Salah,2024-10,0.0389
Mohamed Salah,2024-11,0.0778
Mohamed Salah,2024-12,0.1423
Mohamed Salah,2025-01,0.0945
Mohamed Salah,2025-02,0.0945
Mohamed Salah,2025-03,0.0756
Mohamed Salah,2025-04,0.0834
Mohamed Salah,2025-05,0.0556
Mohamed Salah,2025-06,0.04
Mohamed Salah,2025-07,0.0333
William Saliba,2024-07,0.0445
William Saliba,2024-08,0.0389
William Saliba,2024-09,0.0534
William Saliba,2024-10,0.0834
William Saliba,2024-11,0.0333
William Saliba,2024-12,0.0445
William Saliba,2025-01,0.05
William Saliba,2025-02,0.05
William Saliba,2025-03,0.04
William Saliba,2025-04,0.0667
William Saliba,2025-05,0.0778
William Saliba,2025-06,0.0267
William Saliba,2025-07,0.0333
Oihan Sancet,2024-07,0.0111
Oihan Sancet,2024-08,0.0139
Oihan Sancet,2024-09,0.0133
Oihan Sancet,2024-10,0.0167
Oihan Sancet,2024-11,0.0139
Oihan Sancet,2024-12,0.0133
Oihan Sancet,2025-01,0.0139
Oihan Sancet,2025-02,0.0278
Oihan Sancet,2025-03,0.0267
Oihan Sancet,2025-04,0.0278
Oihan Sancet,2025-05,0.0139
Oihan Sancet,2025-06,0.0111
Oihan Sancet,2025-07,0.0111
Matz Sels,2024-07,0.0111
Matz Sels,2024-08,0.0111
Matz Sels,2024-09,0.0111
Matz Sels,2024-10,0.0139
Matz Sels,2024-11,0.0111
Matz Sels,2024-12,0.0111
Matz Sels,2025-01,0.0222
Matz Sels,2025-02,0.0111
Matz Sels,2025-03,0.0178
Matz Sels,2025-04,0.0111
Matz Sels,2025-05,0.0139
Matz Sels,2025-06,0.0133
Matz Sels,2025-07,0.0111
Antoine Semenyo,2024-07,0.0111
Antoine Semenyo,2024-08,0.0139
Antoine Semenyo,2024-09,0.0133
Antoine Semenyo,2024-10,0.0167
Antoine Semenyo,2024-11,0.0139
Antoine Semenyo,2024-12,0.0133
Antoine Semenyo,2025-01,0.0167
Antoine Semenyo,2025-02,0.0167
Antoine Semenyo,2025-03,0.0156
Antoine Semenyo,2025-04,0.0167
Antoine Semenyo,2025-05,0.0167
Antoine Semenyo,2025-06,0.0178
Antoine Semenyo,2025-07,0.0111
Benjamin Šeško,2024-07,0.0111
Benjamin Šeško,2024-08,0.0167
Benjamin Šeško,2024-09,0.0356
Benjamin Šeško,2024-10,0.0222
Benjamin Šeško,2024-11,0.0222
Benjamin Šeško,2024-12,0.0222
Benjamin Šeško,2025-01,0.0778
Benjamin Šeško,2025-02,0.0222
Benjamin Šeško,2025-03,0.0222
Benjamin Šeško,2025-04,0.0222
Benjamin Šeško,2025-05,0.0945
Benjamin Šeško,2025-06,0.129
Benjamin Šeško,2025-07,0.1112
Giuliano Simeone,2024-07,0.0445
Giuliano Simeone,2024-08,0.0195
Giuliano Simeone,2024-09,0.02
Giuliano Simeone,2024-10,0.0195
Giuliano Simeone,2024-11,0.0445
Giuliano Simeone,2024-12,0.0245
Giuliano Simeone,2025-01,0.025
Giuliano Simeone,2025-02,0.05
Giuliano Simeone,2025-03,0.1157
Giuliano Simeone,2025-04,0.0139
Giuliano Simeone,2025-05,0.0139
Giuliano Simeone,2025-06,0.0245
Giuliano Simeone,2025-07,0.0111
Unai Simón,2024-07,0.0222
Unai Simón,2024-08,0.0222
Unai Simón,2024-09,0.0222
Unai Simón,2024-10,0.0222
Unai Simón,2024-11,0.0222
Unai Simón,2024-12,0.0178
Unai Simón,2025-01,0.0139
Unai Simón,2025-02,0.0111
Unai Simón,2025-03,0.0245
Unai Simón,2025-04,0.0167
Unai Simón,2025-05,0.0167
Unai Simón,2025-06,0.0512
Unai Simón,2025-07,0.0111
Mile Svilar,2024-07,0.0111
Mile Svilar,2024-08,0.0111
Mile Svilar,2024-09,0.0111
Mile Svilar,2024-10,0.0139
Mile Svilar,2024-11,0.0111
Mile Svilar,2024-12,0.0111
Mile Svilar,2025-01,0.0111
Mile Svilar,2025-02,0.0111
Mile Svilar,2025-03,0.0133
Mile Svilar,2025-04,0.0167
Mile Svilar,2025-05,0.0222
Mile Svilar,2025-06,0.0178
Mile Svilar,2025-07,0.0167
Dominik Szoboszlai,2024-07,0.0445
Dominik Szoboszlai,2024-08,0.0333
Dominik Szoboszlai,2024-09,0.0534
Dominik Szoboszlai,2024-10,0.05
Dominik Szoboszlai,2024-11,0.0389
Dominik Szoboszlai,2024-12,0.0489
Dominik Szoboszlai,2025-01,0.05
Dominik Szoboszlai,2025-02,0.0667
Dominik Szoboszlai,2025-03,0.0889
Dominik Szoboszlai,2025-04,0.0333
Dominik Szoboszlai,2025-05,0.0445
Dominik Szoboszlai,2025-06,0.0267
Dominik Szoboszlai,2025-07,0.0333
Aurélien Tchouaméni,2024-07,0.0222
Aurélien Tchouaméni,2024-08,0.0278
Aurélien Tchouaméni,2024-09,0.0445
Aurélien Tchouaméni,2024-10,0.0445
Aurélien Tchouaméni,2024-11,0.0445
Aurélien Tchouaméni,2024-12,0.0267
Aurélien Tchouaméni,2025-01,0.0612
Aurélien Tchouaméni,2025-02,0.0334
Aurélien Tchouaméni,2025-03,0.0267
Aurélien Tchouaméni,2025-04,0.0445
Aurélien Tchouaméni,2025-05,0.0334
Aurélien Tchouaméni,2025-06,0.0222
Aurélien Tchouaméni,2025-07,0.0334
Jurriën Timber,2024-07,0.0222
Jurriën Timber,2024-08,0.0222
Jurriën Timber,2024-09,0.0356
Jurriën Timber,2024-10,0.0222
Jurriën Timber,2024-11,0.0195
Jurriën Timber,2024-12,0.0178
Jurriën Timber,2025-01,0.0139
Jurriën Timber,2025-02,0.0195
Jurriën Timber,2025-03,0.02
Jurriën Timber,2025-04,0.0278
Jurriën Timber,2025-05,0.0167
Jurriën Timber,2025-06,0.0111
Jurriën Timber,2025-07,0.0111
Sandro Tonali,2024-07,0.0222
Sandro Tonali,2024-08,0.0389
Sandro Tonali,2024-09,0.0445
Sandro Tonali,2024-10,0.0222
Sandro Tonali,2024-11,0.0278
Sandro Tonali,2024-12,0.0267
Sandro Tonali,2025-01,0.0222
Sandro Tonali,2025-02,0.0222
Sandro Tonali,2025-03,0.0356
Sandro Tonali,2025-04,0.0389
Sandro Tonali,2025-05,0.0278
Sandro Tonali,2025-06,0.0222
Sandro Tonali,2025-07,0.0222
Trent Alexander-Arnold,2024-07,0.0889
Trent Alexander-Arnold,2024-08,0.0611
Trent Alexander-Arnold,2024-09,0.08
Trent Alexander-Arnold,2024-10,0.1223
Trent Alexander-Arnold,2024-11,0.0889
Trent Alexander-Arnold,2024-12,0.1823
Trent Alexander-Arnold,2025-01,0.1556
Trent Alexander-Arnold,2025-02,0.0723
Trent Alexander-Arnold,2025-03,0.2401
Trent Alexander-Arnold,2025-04,0.1612
Trent Alexander-Arnold,2025-05,0.4613
Trent Alexander-Arnold,2025-06,0.2623
Trent Alexander-Arnold,2025-07,0.1334
Federico Valverde,2024-07,0.0445
Federico Valverde,2024-08,0.0889
Federico Valverde,2024-09,0.0756
Federico Valverde,2024-10,0.0778
Federico Valverde,2024-11,0.0667
Federico Valverde,2024-12,0.0845
Federico Valverde,2025-01,0.1
Federico Valverde,2025-02,0.0889
Federico Valverde,2025-03,0.0978
Federico Valverde,2025-04,0.1167
Federico Valverde,2025-05,0.0723
Federico Valverde,2025-06,0.0889
Federico Valverde,2025-07,0.0778
Micky van de Ven,2024-07,0.0222
Micky van de Ven,2024-08,0.0222
Micky van de Ven,2024-09,0.0356
Micky van de Ven,2024-10,0.0389
Micky van de Ven,2024-11,0.0222
Micky van de Ven,2024-12,0.0222
Micky van de Ven,2025-01,0.0222
Micky van de Ven,2025-02,0.025
Micky van de Ven,2025-03,0.0156
Micky van de Ven,2025-04,0.0139
Micky van de Ven,2025-05,0.0278
Micky van de Ven,2025-06,0.0156
Micky van de Ven,2025-07,0.0222
Vinícius Júnior,2024-07,0.256
Vinícius Júnior,2024-08,0.4352
Vinícius Júnior,2024-09,0.3738
Vinícius Júnior,2024-10,1.0561
Vinícius Júnior,2024-11,0.5184
Vinícius Júnior,2024-12,0.4967
Vinícius Júnior,2025-01,0.48
Vinícius Júnior,2025-02,0.416
Vinícius Júnior,2025-03,0.3789
Vinícius Júnior,2025-04,0.3648
Vinícius Júnior,2025-05,0.352
Vinícius Júnior,2025-06,0.2867
Vinícius Júnior,2025-07,0.4096
Vitinha,2024-07,0.0222
Vitinha,2024-08,0.0222
Vitinha,2024-09,0.0267
Vitinha,2024-10,0.0222
Vitinha,2024-11,0.0222
Vitinha,2024-12,0.0178
Vitinha,2025-01,0.0195
Vitinha,2025-02,0.0222
Vitinha,2025-03,0.0356
Vitinha,2025-04,0.05
Vitinha,2025-05,0.0778
Vitinha,2025-06,0.1779
Vitinha,2025-07,0.1112
Nick Woltemade,2024-07,0.0111
Nick Woltemade,2024-08,0.0111
Nick Woltemade,2024-09,0.0111
Nick Woltemade,2024-10,0.0111
Nick Woltemade,2024-11,0.0111
Nick Woltemade,2024-12,0.0156
Nick Woltemade,2025-01,0.0139
Nick Woltemade,2025-02,0.0111
Nick Woltemade,2025-03,0.0378
Nick Woltemade,2025-04,0.0139
Nick Woltemade,2025-05,0.0361
Nick Woltemade,2025-06,0.1779
Nick Woltemade,2025-07,0.0556
Chris Wood,2024-07,0.0111
Chris Wood,2024-08,0.0167
Chris Wood,2024-09,0.0156
Chris Wood,2024-10,0.0473
Chris Wood,2024-11,0.0389
Chris Wood,2024-12,0.0445
Chris Wood,2025-01,0.0723
Chris Wood,2025-02,0.0445
Chris Wood,2025-03,0.0356
Chris Wood,2025-04,0.0278
Chris Wood,2025-05,0.0222
Chris Wood,2025-06,0.0156
Chris Wood,2025-07,0.0167
Xavi Simons,2024-07,0.0667
Xavi Simons,2024-08,0.05
Xavi Simons,2024-09,0.0445
Xavi Simons,2024-10,0.0334
Xavi Simons,2024-11,0.0222
Xavi Simons,2024-12,0.0222
Xavi Simons,2025-01,0.0389
Xavi Simons,2025-02,0.0278
Xavi Simons,2025-03,0.0356
Xavi Simons,2025-04,0.0278
Xavi Simons,2025-05,0.05
Xavi Simons,2025-06,0.0356
Xavi Simons,2025-07,0.0667
Granit Xhaka,2024-07,0.0222
Granit Xhaka,2024-08,0.0334
Granit Xhaka,2024-09,0.0267
Granit Xhaka,2024-10,0.0222
Granit Xhaka,2024-11,0.0222
Granit Xhaka,2024-12,0.0222
Granit Xhaka,2025-01,0.0222
Granit Xhaka,2025-02,0.0222
Granit Xhaka,2025-03,0.0222
Granit Xhaka,2025-04,0.0278
Granit Xhaka,2025-05,0.0278
Granit Xhaka,2025-06,0.0445
Granit Xhaka,2025-07,0.0556
Kenan Yildiz,2024-07,0.0667
Kenan Yildiz,2024-08,0.0834
Kenan Yildiz,2024-09,0.1112
Kenan Yildiz,2024-10,0.1056
Kenan Yildiz,2024-11,0.0778
Kenan Yildiz,2024-12,0.0845
Kenan Yildiz,2025-01,0.0723
Kenan Yildiz,2025-02,0.0667
Kenan Yildiz,2025-03,0.0667
Kenan Yildiz,2025-04,0.0612
Kenan Yildiz,2025-05,0.0445
Kenan Yildiz,2025-06,0.1023
Kenan Yildiz,2025-07,0.0667
Martín Zubimendi,2024-07,0.0222
Martín Zubimendi,2024-08,0.1891
Martín Zubimendi,2024-09,0.0222
Martín Zubimendi,2024-10,0.0222
Martín Zubimendi,2024-11,0.0278
Martín Zubimendi,2024-12,0.0311
Martín Zubimendi,2025-01,0.0667
Martín Zubimendi,2025-02,0.0222
Martín Zubimendi,2025-03,0.04
Martín Zubimendi,2025-04,0.0278
Martín Zubimendi,2025-05,0.1001
Martín Zubimendi,2025-06,0.1468
Martín Zubimendi,2025-07,0.1112
